PRVDR_NUM,ST_ADR,CITY_NAME,STATE_CD,ZIP_CD,FIPS_CNTY_CD,CBSA_URBN_RRL_IND,ADDRESS,LAT,LONG
071895,949 BRIDGEPORT AVENUE,MILFORD,CT,6460.0,9.0,U,"949 BRIDGEPORT AVENUE,MILFORD,CT",41.213986,-73.0737183
071896,435 EAST MAIN STREET,ANSONIA,CT,6401.0,9.0,U,"435 EAST MAIN STREET,ANSONIA,CT",41.34254705263158,-73.07754178947368
071897,14 SYCAMORE WAY,BRANFORD,CT,6405.0,9.0,U,"14 SYCAMORE WAY,BRANFORD,CT",0.0,0.0
071898,"34 PARK STREET, #168",NEW HAVEN,CT,6519.0,9.0,U,"34 PARK STREET, #168,NEW HAVEN,CT",41.3051594,-72.93682053010389
071899,100 JAMES STREET,NEW HAVEN,CT,6513.0,9.0,U,"100 JAMES STREET,NEW HAVEN,CT",41.30517013270208,-72.90281687820668
071900,293 CLINTON AVENUE,EAST HAVEN,CT,6513.0,9.0,U,"293 CLINTON AVENUE,EAST HAVEN,CT",41.318322,-72.892551
071901,560 ELLA T GRASSO BOULEVARD,NEW HAVEN,CT,6511.0,9.0,U,"560 ELLA T GRASSO BOULEVARD,NEW HAVEN,CT",41.29434353903855,-72.94555743385807
071902,20 CHURCH STREET N114,NEW HAVEN,CT,6510.0,9.0,U,"20 CHURCH STREET N114,NEW HAVEN,CT",41.2976052,-72.92654366037542
071903,46  ALBION STREET,BRIDGEPORT,CT,6605.0,1.0,U,"46  ALBION STREET,BRIDGEPORT,CT",41.16450856629493,-73.21687793503627
071904,332 SOUTH MAIN STREET,TORRINGTON,CT,6790.0,5.0,R,"332 SOUTH MAIN STREET,TORRINGTON,CT",41.794444,-73.120522
071905,1046 FAIRFIELD AVENUE,BRIDGEPORT,CT,6605.0,1.0,U,"1046 FAIRFIELD AVENUE,BRIDGEPORT,CT",41.174481799999995,-73.20453475565924
071906,118 MAIN STREET,HARTFORD,CT,6106.0,3.0,U,"118 MAIN STREET,HARTFORD,CT",41.75640230494126,-72.67609701659946
071907,75 OLIVER STREET,TORRINGTON,CT,6790.0,5.0,R,"75 OLIVER STREET,TORRINGTON,CT",41.810181032330284,-73.11182382466883
071908,402 EAST MAIN STREET,WATERBURY,CT,6702.0,9.0,U,"402 EAST MAIN STREET,WATERBURY,CT",41.55440118367347,-73.03426008163267
071909,50 GRAND AVE,NEW HAVEN,CT,6513.0,9.0,U,"50 GRAND AVE,NEW HAVEN,CT",41.30936337393249,-72.89020613887762
071910,265 ELLINGTON ROAD,E HARTFORD,CT,6108.0,3.0,U,"265 ELLINGTON ROAD,E HARTFORD,CT",41.79381951918459,-72.62394568325998
071911,281 MAIN STREET,E HARTFORD,CT,6118.0,3.0,U,"281 MAIN STREET,E HARTFORD,CT",41.7424641,-72.6331528596282
071912,949 BRIDGEPORT AVENUE,MILFORD,CT,6460.0,9.0,U,"949 BRIDGEPORT AVENUE,MILFORD,CT",41.213986,-73.0737183
071913,791 WEST MIDDLE TURNPIKE,BUCKLAND,CT,6040.0,3.0,U,"791 WEST MIDDLE TURNPIKE,BUCKLAND,CT",0.0,0.0
071914,800 OLD COLCHESTER ROAD,OAKDALE,CT,6370.0,11.0,U,"800 OLD COLCHESTER ROAD,OAKDALE,CT",41.461388,-72.165021
071915,70 LOVELAND HILL ROAD,VERNON,CT,6066.0,13.0,U,"70 LOVELAND HILL ROAD,VERNON,CT",41.857169,-72.482366
071916,10 NORTH MAIN STREET,BRISTOL,CT,6010.0,3.0,U,"10 NORTH MAIN STREET,BRISTOL,CT",41.7023433,-71.15554318510206
071917,MAPLE STREET SCHOOL 20 MAPLE STREET,VERNON,CT,6066.0,13.0,U,"MAPLE STREET SCHOOL 20 MAPLE STREET,VERNON,CT",41.8679283,-72.462172486551
071918,587 MIDDLE TURNPIKE EAST SUITE A,MANCHESTER,CT,6040.0,3.0,U,"587 MIDDLE TURNPIKE EAST SUITE A,MANCHESTER,CT",0.0,0.0
071919,75 NORTH MOUNTAIN ROAD,NEW BRITAIN,CT,6053.0,3.0,U,"75 NORTH MOUNTAIN ROAD,NEW BRITAIN,CT",41.672074090615624,-72.82250383900524
071920,43 WOODLAND ST,HARTFORD,CT,6105.0,3.0,U,"43 WOODLAND ST,HARTFORD,CT",41.76993680379592,-72.7015197292708
071921,70 MAIN STREET,DANBURY,CT,6810.0,1.0,U,"70 MAIN STREET,DANBURY,CT",41.3897226,-73.44862827195432
071922,37 FOSTER STREET,DANBURY,CT,6810.0,1.0,U,"37 FOSTER STREET,DANBURY,CT",41.3924816,-73.4518063
071923,94 CONNECTICUT BOULEVARD,E HARTFORD,CT,6108.0,3.0,U,"94 CONNECTICUT BOULEVARD,E HARTFORD,CT",41.7695,-72.64798137347275
071924,"1 WILBUR PECK COURT, LOWER LEVER",GREENWICH,CT,6830.0,1.0,U,"1 WILBUR PECK COURT, LOWER LEVER,GREENWICH,CT",0.0,0.0
071925,370 HEMINGWAY AVE,EAST HAVEN,CT,6512.0,9.0,U,"370 HEMINGWAY AVE,EAST HAVEN,CT",41.27785152050555,-72.86723898366714
071926,94 UNION STREET 2ND FLOOR,VERNON,CT,6066.0,13.0,U,"94 UNION STREET 2ND FLOOR,VERNON,CT",0.0,0.0
071927,426 EAST STREET,NEW HAVEN,CT,6511.0,9.0,U,"426 EAST STREET,NEW HAVEN,CT",41.312365666666665,-72.90928166666667
071928,20 BRIDGE STREET,GREENWICH,CT,6830.0,1.0,U,"20 BRIDGE STREET,GREENWICH,CT",41.0218391,-73.6329318
071929,76 BRITAIN AVE,HARTFORD,CT,6106.0,3.0,U,"76 BRITAIN AVE,HARTFORD,CT",0.0,0.0
071930,30 CHURCH STREET,NAUGATUCK,CT,6770.0,9.0,U,"30 CHURCH STREET,NAUGATUCK,CT",41.48771180906455,-73.05629002887663
071931,809 MAIN STREET,E HARTFORD,CT,6108.0,3.0,U,"809 MAIN STREET,E HARTFORD,CT",41.824445045865545,-72.62058414394605
071932,120 MAIN STREET,DANBURY,CT,6810.0,1.0,U,"120 MAIN STREET,DANBURY,CT",41.39139113292,-73.44923925804221
071933,152 WEST STREET,DANBURY,CT,6810.0,1.0,U,"152 WEST STREET,DANBURY,CT",41.39304367528312,-73.46402478720115
071934,67 HUDSON STREET,EAST HAVEN,CT,6512.0,9.0,U,"67 HUDSON STREET,EAST HAVEN,CT",41.2860863,-72.866243
071935,14 SYCAMORE WAY,BRANFORD,CT,6405.0,9.0,U,"14 SYCAMORE WAY,BRANFORD,CT",0.0,0.0
071936,35 WHEELBARROW LANE,EAST HAVEN,CT,6513.0,9.0,U,"35 WHEELBARROW LANE,EAST HAVEN,CT",41.329906699999995,-72.83153525098547
071937,762 LINDLEY STREET,BRIDGEPORT,CT,6606.0,1.0,U,"762 LINDLEY STREET,BRIDGEPORT,CT",41.20078401370512,-73.1988018259675
071938,22 5TH ST,STAMFORD,CT,6905.0,1.0,U,"22 5TH ST,STAMFORD,CT",41.0662785,-73.5434336
071939,122 WILMOT ROAD,NEW HAVEN,CT,6519.0,9.0,U,"122 WILMOT ROAD,NEW HAVEN,CT",41.3504302749961,-72.94710258451917
071940,225 N MAIN ST,BRISTOL,CT,6010.0,3.0,U,"225 N MAIN ST,BRISTOL,CT",41.673076,-72.9427998
071941,60 PALMERS HILL ROAD06902,STAMFORD,CT,6902.0,1.0,U,"60 PALMERS HILL ROAD06902,STAMFORD,CT",0.0,0.0
071942,165 MCKINLEY AVENUE,NORWICH,CT,6360.0,11.0,U,"165 MCKINLEY AVENUE,NORWICH,CT",41.532038,-72.0747844
071943,693 BLOOMFIELD AVE SUITE 101,BLOOMFIELD,CT,6002.0,3.0,U,"693 BLOOMFIELD AVE SUITE 101,BLOOMFIELD,CT",0.0,0.0
071944,1755 PARK STREET,HARTFORD,CT,6106.0,3.0,U,"1755 PARK STREET,HARTFORD,CT",41.75702011290323,-72.70780527419355
071945,255 BLATCHLEY AVE,NEW HAVEN,CT,6513.0,9.0,U,"255 BLATCHLEY AVE,NEW HAVEN,CT",41.30944685,-72.89883042066427
071946,855 LAKEWOOD RD,WATERBURY,CT,6704.0,9.0,U,"855 LAKEWOOD RD,WATERBURY,CT",41.56995510848304,-73.00727549240654
071947,221 W MAIN STREET,BRANFORD,CT,6405.0,9.0,U,"221 W MAIN STREET,BRANFORD,CT",41.27762010474279,-72.8560606355189
071948,32 GRAND STREET,HARTFORD,CT,6106.0,3.0,U,"32 GRAND STREET,HARTFORD,CT",41.75951680444632,-72.68592965335586
071949,55 CHESTNUT STREET,NORWALK,CT,6854.0,1.0,U,"55 CHESTNUT STREET,NORWALK,CT",41.09228,-73.420591
071950,18 TOWER LANE,NEW HAVEN,CT,6519.0,9.0,U,"18 TOWER LANE,NEW HAVEN,CT",41.30116094021064,-72.92900367637054
071951,"150 SARGENT DRIVE, STE1-200",NEW HAVEN,CT,6511.0,9.0,U,"150 SARGENT DRIVE, STE1-200,NEW HAVEN,CT",0.0,0.0
072002,401 WEST THAMES STREET,NORWICH,CT,6360.0,11.0,U,"401 WEST THAMES STREET,NORWICH,CT",41.50642685,-72.0946299399098
072003,GAYLORD FARM RD,WALLINGFORD,CT,6492.0,9.0,U,"GAYLORD FARM RD,WALLINGFORD,CT",41.4745322,-72.8591331
072004,2150 CORBIN AVE,NEW BRITAIN,CT,6050.0,3.0,U,"2150 CORBIN AVE,NEW BRITAIN,CT",41.6893478,-72.80182349719925
072006,287 WEST STREET,ROCKY HILL,CT,6067.0,3.0,U,"287 WEST STREET,ROCKY HILL,CT",41.6553772,-72.6525927
072007,22 MASONIC AVE,WALLINGFORD,CT,6492.0,9.0,U,"22 MASONIC AVE,WALLINGFORD,CT",41.463340099999996,-72.83575212760752
072008,1 ABRAHMS BLVD,WEST HARTFORD,CT,6117.0,3.0,U,"1 ABRAHMS BLVD,WEST HARTFORD,CT",41.8027338,-72.7295494
072300,150 YORK ST,NEW HAVEN,CT,6511.0,9.0,U,"150 YORK ST,NEW HAVEN,CT",41.307855371596375,-72.93215733213778
072301,114 WOODLAND STREET,HARTFORD,CT,6105.0,3.0,U,"114 WOODLAND STREET,HARTFORD,CT",41.77413945,-72.6980902631616
072302,64 ROBBINS ST,WATERBURY,CT,6721.0,9.0,U,"64 ROBBINS ST,WATERBURY,CT",41.5584302,-73.0587191
072303,31 UNION ST,ROCKVILLE,CT,6066.0,13.0,U,"31 UNION ST,ROCKVILLE,CT",41.866395,-72.45131973625521
072304,56 FRANKLIN ST,WATERBURY,CT,6702.0,9.0,U,"56 FRANKLIN ST,WATERBURY,CT",41.55295925,-73.036811657562
072305,25 PARK ST,NEW HAVEN,CT,6504.0,9.0,U,"25 PARK ST,NEW HAVEN,CT",41.30509765517242,-72.93646627586207
072306,326 WASHINGTON ST,NORWICH,CT,6360.0,11.0,U,"326 WASHINGTON ST,NORWICH,CT",41.54273245,-72.08868694772954
072307,80 SEYMOUR STREET,HARTFORD,CT,6115.0,3.0,U,"80 SEYMOUR STREET,HARTFORD,CT",41.754569849999996,-72.68004441789873
072308,"111 OSBORNE STREET, SUITE 211",DANBURY,CT,6810.0,1.0,U,"111 OSBORNE STREET, SUITE 211,DANBURY,CT",0.0,0.0
072309,MAPLE ST,NORWALK,CT,6856.0,1.0,U,"MAPLE ST,NORWALK,CT",41.1117611,-73.4197189
072310,100 GRAND STREET,NEW BRITAIN,CT,6050.0,3.0,U,"100 GRAND STREET,NEW BRITAIN,CT",41.66138145,-72.78671157363726
072311,540 LITCHFIELD ST,TORRINGTON,CT,6790.0,5.0,R,"540 LITCHFIELD ST,TORRINGTON,CT",41.792270450000004,-73.13376944648427
072312,28 CRESENT ST,MIDDLETOWN,CT,6457.0,7.0,U,"28 CRESENT ST,MIDDLETOWN,CT",0.0,0.0
072313,500 BLUE HILLS AVE,HARTFORD,CT,6112.0,3.0,U,"500 BLUE HILLS AVE,HARTFORD,CT",41.80012845,-72.69449922637793
072314,282 WASHINGTON STREET,HARTFORD,CT,6106.0,3.0,U,"282 WASHINGTON STREET,HARTFORD,CT",41.753699499999996,-72.68163738861489
072501,900 MADISON AVENUE,BRIDGEPORT,CT,6606.0,1.0,U,"900 MADISON AVENUE,BRIDGEPORT,CT",41.193372836246056,-73.20519970449486
072503,136 SHERMAN AVE,NEW HAVEN,CT,6511.0,9.0,U,"136 SHERMAN AVE,NEW HAVEN,CT",41.310452754299526,-72.94505203774186
072504,30 COMMERCE RD,STAMFORD,CT,6902.0,1.0,U,"30 COMMERCE RD,STAMFORD,CT",41.0463811,-73.5616418
072505,375 WILLARD AVE,NEWINGTON,CT,6111.0,3.0,U,"375 WILLARD AVE,NEWINGTON,CT",41.7072637,-72.7364168
072506,113 ELM STREET,ENFIELD,CT,6082.0,3.0,U,"113 ELM STREET,ENFIELD,CT",41.997978,-72.58417800000001
072507,96 ORANGE STREET,NEW HAVEN,CT,6519.0,9.0,U,"96 ORANGE STREET,NEW HAVEN,CT",41.30526785714286,-72.92453485714286
072508,377 RESEARCH PARKWAY,MERIDEN,CT,6450.0,9.0,U,"377 RESEARCH PARKWAY,MERIDEN,CT",41.51699462153221,-72.76477664796698
072509,200 PITKIN ST,EAST HARTFORD,CT,6108.0,3.0,U,"200 PITKIN ST,EAST HARTFORD,CT",41.763886,-72.656738
072510,750 BRIDGEPORT AVE,SHELTON,CT,6484.0,1.0,U,"750 BRIDGEPORT AVE,SHELTON,CT",41.276370545062676,-73.12254569856954
072511,209 HIGHLAND AVENUE,WATERBURY,CT,6708.0,9.0,U,"209 HIGHLAND AVENUE,WATERBURY,CT",41.54975080434782,-73.05800638043479
072512,137 WATER STREET,NEW HAVEN,CT,6511.0,9.0,U,"137 WATER STREET,NEW HAVEN,CT",41.30137807238489,-72.92101798614753
072513,50 COMMERCE PARK DRIVE,MILFORD,CT,6460.0,9.0,U,"50 COMMERCE PARK DRIVE,MILFORD,CT",41.229026000000005,-73.0465495
072514,"470 BRIDGEPORT AVENUE, SUITE S",MILFORD,CT,6460.0,9.0,U,"470 BRIDGEPORT AVENUE, SUITE S,MILFORD,CT",0.0,0.0
072515,"BLDG #5, SHAW'S COVE",NEW LONDON,CT,6320.0,11.0,U,"BLDG #5, SHAW'S COVE,NEW LONDON,CT",41.3494045,-72.10317
072516,675 TOWER AVENUE,HARTFORD,CT,6112.0,3.0,U,"675 TOWER AVENUE,HARTFORD,CT",41.80066755620731,-72.69375240838828
072517,249 WEST MAIN STREET,BRANFORD,CT,6405.0,9.0,U,"249 WEST MAIN STREET,BRANFORD,CT",41.277657070771085,-72.85586887250712
072518,30 WATERCHASE DRIVE,ROCKY HILL,CT,6067.0,3.0,U,"30 WATERCHASE DRIVE,ROCKY HILL,CT",41.6776086597511,-72.65301449446743
072519,"270 FARMINGTON AVENUE, SUITE 160",FARMINGTON,CT,6032.0,3.0,U,"270 FARMINGTON AVENUE, SUITE 160,FARMINGTON,CT",0.0,0.0
072520,113 SALEM TNPK,NORWICH,CT,6360.0,11.0,U,"113 SALEM TNPK,NORWICH,CT",0.0,0.0
072521,31 STEVEN STREET,NORWALK,CT,6856.0,1.0,U,"31 STEVEN STREET,NORWALK,CT",0.0,0.0
072522,34 EAST INDUSTRIAL ROAD,BRANFORD,CT,6405.0,9.0,U,"34 EAST INDUSTRIAL ROAD,BRANFORD,CT",0.0,0.0
072523,780 LITCHFIELD STREET,TORRINGTON,CT,6790.0,5.0,R,"780 LITCHFIELD STREET,TORRINGTON,CT",41.79009329997036,-73.13776034685786
072524,"100 MAIN STREET, SUITE A",MIDDLETOWN,CT,6457.0,7.0,U,"100 MAIN STREET, SUITE A,MIDDLETOWN,CT",0.0,0.0
072526,460 HARTFORD TNPK,VERNON,CT,6066.0,13.0,U,"460 HARTFORD TNPK,VERNON,CT",0.0,0.0
072527,135 MIDDLE STREET,BRISTOL,CT,6010.0,3.0,U,"135 MIDDLE STREET,BRISTOL,CT",41.66557919726419,-72.92136145345675
072528,29 GRIFFIN ROAD SOUTH,BLOOMFIELD,CT,6002.0,3.0,U,"29 GRIFFIN ROAD SOUTH,BLOOMFIELD,CT",41.870332,-72.735181
072529,"460 HARTFORD TNPK, STE C",VERNON,CT,6066.0,13.0,U,"460 HARTFORD TNPK, STE C,VERNON,CT",0.0,0.0
072530,375C TUCKIE RD,NORTH WINDHAM,CT,6256.0,15.0,U,"375C TUCKIE RD,NORTH WINDHAM,CT",41.73264391517424,-72.18360118539384
072531,3580 MAIN STREET SUITE 1,HARTFORD,CT,6120.0,3.0,U,"3580 MAIN STREET SUITE 1,HARTFORD,CT",0.0,0.0
072532,510 WASHINGTON AVENUE,NORTH HAVEN,CT,6473.0,9.0,U,"510 WASHINGTON AVENUE,NORTH HAVEN,CT",41.41481211599443,-72.84100058477121
072533,150 MATTATUCK HEIGHTS ROAD,WATERBURY,CT,6705.0,9.0,U,"150 MATTATUCK HEIGHTS ROAD,WATERBURY,CT",41.540315834880474,-72.98419024223394
072534,341 WEST STREET,PLANTSVILLE,CT,6479.0,3.0,U,"341 WEST STREET,PLANTSVILLE,CT",41.59760871839827,-72.89799763238966
072535,427 STILLSON ROAD,FAIRFIELD,CT,6824.0,1.0,U,"427 STILLSON ROAD,FAIRFIELD,CT",41.180624550000005,-73.25171714739962
072536,500 KINGS HWY,FAIRFIELD,CT,6825.0,1.0,U,"500 KINGS HWY,FAIRFIELD,CT",41.171521,-73.22967
072537,266 STATE STREET,NORTH HAVEN,CT,6473.0,9.0,U,"266 STATE STREET,NORTH HAVEN,CT",41.30387391836735,-72.92355830612246
072538,319 MAIN STREET,MANCHESTER,CT,6040.0,3.0,U,"319 MAIN STREET,MANCHESTER,CT",41.7822318,-72.5225682
072539,"240 INDIAN RIVER ROAD, BLDG D",ORANGE,CT,6477.0,9.0,U,"240 INDIAN RIVER ROAD, BLDG D,ORANGE,CT",0.0,0.0
072540,725 PARK AVENUE,BLOOMFIELD,CT,6002.0,3.0,U,"725 PARK AVENUE,BLOOMFIELD,CT",41.82723024877421,-72.73054206642368
072541,445E WILLARD AVENUE,NEWINGTON,CT,6111.0,3.0,U,"445E WILLARD AVENUE,NEWINGTON,CT",41.70696169934925,-72.7358551937124
072542,61 POMEROY AVENUE,MERIDEN,CT,6450.0,9.0,U,"61 POMEROY AVENUE,MERIDEN,CT",41.52364263332265,-72.76684748248525
072543,"3000 DIXWELL AVENUE, SUITE 100",HAMDEN,CT,6518.0,9.0,U,"3000 DIXWELL AVENUE, SUITE 100,HAMDEN,CT",0.0,0.0
072544,"111 OSBORNE STREET, SUITE 211",DANBURY,CT,6810.0,1.0,U,"111 OSBORNE STREET, SUITE 211,DANBURY,CT",0.0,0.0
072545,"11 SOUTH RD, SUITE 110",FARMINGTON,CT,6032.0,3.0,U,"11 SOUTH RD, SUITE 110,FARMINGTON,CT",0.0,0.0
072546,"322 EAST MAIN STREET, SUITE 1A",BRANFORD,CT,6405.0,9.0,U,"322 EAST MAIN STREET, SUITE 1A,BRANFORD,CT",0.0,0.0
072547,51 PALOMBA DRIVE,ENFIELD,CT,6082.0,3.0,U,"51 PALOMBA DRIVE,ENFIELD,CT",41.99598270114596,-72.57295096426893
072548,164 MOUNT PLEASANT ROAD,NEWTOWN,CT,6470.0,1.0,U,"164 MOUNT PLEASANT ROAD,NEWTOWN,CT",41.416096,-73.366132
072549,"720 N MAIN STREET EXT, SUITE 3",WALLINGFORD,CT,6492.0,9.0,U,"720 N MAIN STREET EXT, SUITE 3,WALLINGFORD,CT",0.0,0.0
072550,1 EMERSON DRIVE,WINDSOR,CT,6095.0,3.0,U,"1 EMERSON DRIVE,WINDSOR,CT",41.837947,-72.666923
072551,1 HERALD SQUARE,NEW BRITAIN,CT,6051.0,3.0,U,"1 HERALD SQUARE,NEW BRITAIN,CT",41.667052,-72.779412
072552,112 MAIN STREET,NORWALK,CT,6851.0,1.0,U,"112 MAIN STREET,NORWALK,CT",41.1234837,-73.4149678
072553,425 HAWLEY LN,STRATFORD,CT,6614.0,1.0,U,"425 HAWLEY LN,STRATFORD,CT",41.23403677501028,-73.14909200276047
072554,80 SEYMOUR STREET,HARTFORD,CT,6115.0,3.0,U,"80 SEYMOUR STREET,HARTFORD,CT",41.754569849999996,-72.68004441789873
072555,100 GRAND STREET,NEW BRITAIN,CT,6050.0,3.0,U,"100 GRAND STREET,NEW BRITAIN,CT",41.66138145,-72.78671157363726
072556,54 WEST AVON ROAD,AVON,CT,6001.0,3.0,U,"54 WEST AVON ROAD,AVON,CT",41.80750615203052,-72.86256731236674
072557,"7 CAMBRIDGE DRIVE, SUITE 105",TRUMBULL,CT,6611.0,1.0,U,"7 CAMBRIDGE DRIVE, SUITE 105,TRUMBULL,CT",0.0,0.0
073025,490 BLUE HILLS AVENUE,HARTFORD,CT,6112.0,3.0,U,"490 BLUE HILLS AVENUE,HARTFORD,CT",41.79945461764706,-72.69533476470588
073026,128 STRAWBERRY HILL AVENUE,STAMFORD,CT,6904.0,15.0,U,"128 STRAWBERRY HILL AVENUE,STAMFORD,CT",41.0639000251837,-73.53305610220357
073300,282 WASHINGTON STREET,HARTFORD,CT,6106.0,3.0,U,"282 WASHINGTON STREET,HARTFORD,CT",41.753699499999996,-72.68163738861489
073500,375C TUCKIE RD,NORTH WINDHAM,CT,6256.0,15.0,U,"375C TUCKIE RD,NORTH WINDHAM,CT",41.73264391517424,-72.18360118539384
073501,460 HARTFORD TNPK,VERNON,CT,6066.0,13.0,U,"460 HARTFORD TNPK,VERNON,CT",0.0,0.0
073700,2800 MAIN STREET,BRIDGEPORT,CT,6606.0,1.0,U,"2800 MAIN STREET,BRIDGEPORT,CT",41.2019763,-73.2013719
073701,130 DIVISION STREET,DERBY,CT,6418.0,9.0,U,"130 DIVISION STREET,DERBY,CT",41.335278,-73.08924623057271
073702,"267 GRANT STREET, TOWER 6",BRIDGEPORT,CT,6610.0,1.0,U,"267 GRANT STREET, TOWER 6,BRIDGEPORT,CT",0.0,0.0
074000,47 LONG LOTS ROAD BOX 31,WESTPORT,CT,6880.0,1.0,U,"47 LONG LOTS ROAD BOX 31,WESTPORT,CT",0.0,0.0
074001,VALLEY RD,NEW CANAAN,CT,6840.0,1.0,U,"VALLEY RD,NEW CANAAN,CT",41.1864999,-73.4875764
074002,400 WASHINGTON ST,HARTFORD,CT,6106.0,3.0,U,"400 WASHINGTON ST,HARTFORD,CT",41.751061,-72.68301
074003,SILVER ST,MIDDLETOWN,CT,6457.0,7.0,U,"SILVER ST,MIDDLETOWN,CT",41.5548031,-72.6268359
074005,LAUREL HILL RD   P O  BOX 508,NORWICH,CT,6360.0,11.0,U,"LAUREL HILL RD   P O  BOX 508,NORWICH,CT",41.5020155,-72.0768322
074006,P O BOX 5525,NEWTOWN,CT,6470.0,1.0,U,"P O BOX 5525,NEWTOWN,CT",53.3761145,-6.6106506
074007,25 MARLBOROUGH STREET,PORTLAND,CT,6480.0,7.0,U,"25 MARLBOROUGH STREET,PORTLAND,CT",41.57264511904762,-72.63896097619048
074008,189 STORRS RD,MANSFIELD CENTER,CT,6250.0,13.0,U,"189 STORRS RD,MANSFIELD CENTER,CT",41.74111365,-72.19819429438257
074009,525 RUSSELL ROAD,NEWINGTON,CT,6111.0,3.0,U,"525 RUSSELL ROAD,NEWINGTON,CT",0.0,0.0
074010,51 COVENTRY ST,HARTFORD,CT,6112.0,3.0,U,"51 COVENTRY ST,HARTFORD,CT",41.797701,-72.69100947918034
074011,34 PARK STREET,NEW HAVEN,CT,6508.0,9.0,U,"34 PARK STREET,NEW HAVEN,CT",41.3051594,-72.93682053010389
074012,1635 CENTRAL AVE,BRIDGEPORT,CT,6610.0,1.0,U,"1635 CENTRAL AVE,BRIDGEPORT,CT",41.18944196802551,-73.16759581248647
074013,184 LIBERTY ST,NEW HAVEN,CT,6520.0,9.0,U,"184 LIBERTY ST,NEW HAVEN,CT",41.3015944,-72.93286293652716
074014,208 VALLEY ROAD,NEW CANAAN,CT,6840.0,1.0,U,"208 VALLEY ROAD,NEW CANAAN,CT",41.1654028,-73.4699339
074015,915 RIVER ROAD,MIDDLETOWN,CT,6457.0,7.0,U,"915 RIVER ROAD,MIDDLETOWN,CT",41.5571777,-72.61401982820615
074501,95 HAMILTON STREET,NEW HAVEN,CT,6511.0,9.0,U,"95 HAMILTON STREET,NEW HAVEN,CT",41.305308784373615,-72.91262640195329
074502,100 DEARFIELD ROAD,WINDSOR,CT,6095.0,3.0,U,"100 DEARFIELD ROAD,WINDSOR,CT",0.0,0.0
074504,26 PALMERS HILL RD,STAMFORD,CT,6902.0,1.0,U,"26 PALMERS HILL RD,STAMFORD,CT",41.063708,-73.5659576
074505,1931 BLACK ROCK TURNPIKE,FAIRFIELD,CT,6825.0,1.0,U,"1931 BLACK ROCK TURNPIKE,FAIRFIELD,CT",41.18032572275429,-73.24812077221763
074506,135 OLD STATE RD,BROOKFIELD,CT,6804.0,1.0,U,"135 OLD STATE RD,BROOKFIELD,CT",41.44055160593634,-73.40498020371334
074507,40 CROSS ST,NORWALK,CT,6851.0,1.0,U,"40 CROSS ST,NORWALK,CT",41.1191047,-73.4185399
074508,555 BRIDGEPORT AVE,SHELTON,CT,6484.0,1.0,U,"555 BRIDGEPORT AVE,SHELTON,CT",41.2859889,-73.1153154
074509,400 BAYONET STREET,NEW LONDON,CT,6320.0,11.0,U,"400 BAYONET STREET,NEW LONDON,CT",41.37161218599747,-72.11559894100434
074510,1700 DIXWELL AVENUE,HAMDEN,CT,6514.0,9.0,U,"1700 DIXWELL AVENUE,HAMDEN,CT",41.358362096282406,-72.92634247581653
074511,701 COTTAGE GROVE ROAD,BLOOMFIELD,CT,6002.0,3.0,U,"701 COTTAGE GROVE ROAD,BLOOMFIELD,CT",41.816885,-72.735468
074600,995 DAY HILL ROAD,WINDSOR,CT,6095.0,3.0,U,"995 DAY HILL ROAD,WINDSOR,CT",41.8779492,-72.70164142862191
074601,14 SYCAMORE WAY,BRANFORD,CT,6405.0,9.0,U,"14 SYCAMORE WAY,BRANFORD,CT",0.0,0.0
074602,4083 MAIN STREET,BRIDGEPORT,CT,6606.0,1.0,U,"4083 MAIN STREET,BRIDGEPORT,CT",41.2161303,-73.21429931909469
074603,5102 BIGELOW COMMONS,ENFIELD,CT,6082.0,3.0,U,"5102 BIGELOW COMMONS,ENFIELD,CT",42.0004614,-72.602642
074604,165 STATE ST SUITE 2,NEW LONDON,CT,6320.0,11.0,U,"165 STATE ST SUITE 2,NEW LONDON,CT",0.0,0.0
074605,1095 BLUE HILLS AVENUE,BLOOMFIELD,CT,6002.0,3.0,U,"1095 BLUE HILLS AVENUE,BLOOMFIELD,CT",41.82937860695206,-72.69731280099316
074606,75 LIBERTY STREET,ANSONIA,CT,6401.0,9.0,U,"75 LIBERTY STREET,ANSONIA,CT",41.352184527566074,-73.08195110437178
074607,1250 SILVER STREET,MIDDLETOWN,CT,6457.0,7.0,U,"1250 SILVER STREET,MIDDLETOWN,CT",41.5534042,-72.6331068
074608,60 PUTNAM AVENUE,HAMDEN,CT,6517.0,9.0,U,"60 PUTNAM AVENUE,HAMDEN,CT",41.34567144885576,-72.91411489167716
074609,883 PADDOCK AVENUE,MERIDEN,CT,6450.0,9.0,U,"883 PADDOCK AVENUE,MERIDEN,CT",41.505847388167076,-72.77591899537417
074610,24 MARKET STREET,HARTFORD,CT,6120.0,3.0,U,"24 MARKET STREET,HARTFORD,CT",41.766445211654585,-72.67123183343598
074611,2400 MAIN STREET,BRIDGEPORT,CT,6606.0,1.0,U,"2400 MAIN STREET,BRIDGEPORT,CT",41.1956512,-73.1994111
075001,6448 MAIN STREET,TRUMBULL,CT,6611.0,1.0,U,"6448 MAIN STREET,TRUMBULL,CT",41.275459608945155,-73.22714674084797
